order_id,restaurant_name,city,category,order_value,delivery_time_mins,rating,order_date,time_slot,is_reorder,discount_applied,platform
100028,The Beer Cafe,Delhi,Continental,367.07,50.0,4.4,2024-12-14 14:30:00,lunch,False,65.15,Android
100896,Freshmenu,Mumbai,Healthy,329.58,38.0,2.5,2024-11-23 10:12:00,breakfast,False,,Web
101691,Roll House,Bangalore,Rolls & Wraps,787.99,76.0,5.0,2024-12-28 13:50:00,lunch,False,,Android
101321,Chinese Box,Mumbai,Chinese,232.4,37.0,3.9,2024-11-05 14:50:00,lunch,True,49.16,Android
101247,China Town,Bangalore,Chinese,502.69,29.0,4.5,2024-12-03 21:33:00,dinner,True,37.75,iOS
100798,Pizza Hut,Hyderabad,Pizza,171.82,43.0,3.9,2024-10-23 21:51:00,dinner,False,,Android
100994,Saravana Bhavan,Hyderabad,South Indian,281.61,54.0,4.3,2024-11-14 17:51:00,snacks,True,,Android
101243,Mainland China,Pune,Chinese,589.39,37.0,,2024-12-18 17:20:00,snacks,False,67.34,Android
101596,Wat-A-Burger,Hyderabad,Burger,326.92,44.0,4.2,2024-11-28 17:50:00,snacks,False,,Web
101190,Sweet Truth,Chennai,Desserts,235.78,55.0,5.0,2024-10-04 14:52:00,lunch,False,,iOS
100267,Joey's Pizza,Chennai,Pizza,387.3,37.0,,2024-10-20 16:31:00,snacks,False,,Web
100902,Baskin Robbins,Bangalore,Desserts,227.71,37.0,3.9,2024-10-24 16:15:00,snacks,True,115.21,Android
101562,Kathi Roll Corner,Mumbai,Rolls & Wraps,251.79,,3.7,2024-11-20 21:26:00,dinner,False,,iOS
100076,Salad Days,Chennai,Healthy,358.62,34.0,4.1,2024-10-01 18:27:00,snacks,True,42.53,Android
101464,Oven Story,Chennai,Pizza,342.02,,,2024-11-19 12:08:00,lunch,False,27.24,Android
101409,Moti Mahal,Hyderabad,North Indian,410.08,45.0,4.6,2024-10-17 13:11:00,lunch,False,,Android
100859,Dum Pukht,Hyderabad,Biryani,397.87,59.0,3.6,2024-11-25 19:06:00,dinner,True,39.77,Web
101563,Dum Pukht,Pune,Biryani,276.04,24.0,4.9,2024-12-04 14:37:00,lunch,True,,Android
100752,Burger King,Ahmedabad,Burger,408.43,15.0,,2024-12-26 12:05:00,lunch,False,85.37,iOS
100612,Dum Pukht,Pune,Biryani,621.22,47.0,,2024-11-11 10:33:00,breakfast,True,117.9,iOS
101073,Barbeque Nation,Bangalore,North Indian,439.33,39.0,3.7,2024-10-13 16:28:00,snacks,True,,iOS
101296,Dum Pukht,Mumbai,Biryani,205.15,56.0,4.2,2024-10-09 14:08:00,lunch,True,111.42,Web
101335,Raw Pressery Kitchen,Surat,Healthy,200.58,,4.4,2024-11-29 22:35:00,dinner,True,,Android
100566,Punjab Grill,Hyderabad,North Indian,232.06,30.0,4.2,2024-11-13 19:05:00,dinner,True,86.49,Android
100954,Mainland China,Ahmedabad,Chinese,862.54,66.0,4.5,2024-10-14 22:13:00,dinner,False,46.67,Android
100181,Saffron,Mumbai,North Indian,222.96,55.0,4.6,2024-12-09 14:34:00,lunch,True,33.49,iOS
101432,Social,Delhi,Continental,347.55,60.0,4.3,2024-11-06 09:10:00,breakfast,True,45.89,Android
100675,Salad Days,Delhi,Healthy,407.69,46.0,3.5,2024-11-24 14:34:00,lunch,True,,Android
101576,Nandhini,Bangalore,South Indian,408.93,56.0,4.4,2024-12-05 13:32:00,lunch,True,99.92,Android
100377,Barbeque Nation,Kolkata,North Indian,250.52,65.0,4.1,2024-12-27 13:42:00,lunch,False,,iOS
101906,Chinese Box,Mumbai,Chinese,159.22,59.0,3.8,2024-11-30 18:26:00,snacks,True,,Web
100024,Bawarchi,Mumbai,Biryani,171.34,45.0,,2024-12-18 23:53:00,dinner,False,,Android
100347,Burger King,Hyderabad,Burger,603.72,52.0,,2024-12-06 21:43:00,dinner,True,,Android
101672,Dum Pukht,Kolkata,Biryani,269.0,,5.0,2024-11-07 13:44:00,lunch,True,,iOS
101626,Punjab Grill,Chennai,North Indian,372.78,35.0,4.3,2024-10-19 19:29:00,dinner,True,84.91,iOS
101753,Dhaba Express,Bangalore,North Indian,265.34,33.0,4.2,2024-10-18 14:04:00,lunch,True,,Android
100009,Paradise Biryani,Hyderabad,Biryani,316.54,18.0,,2024-11-07 20:55:00,dinner,False,,iOS
100229,Barbeque Nation,Kolkata,North Indian,463.81,,5.0,2024-11-04 17:17:00,snacks,True,32.87,iOS
100490,MTR,Kolkata,South Indian,276.73,40.0,3.5,2024-10-29 17:50:00,snacks,True,,iOS
100214,Trishna,Mumbai,Seafood,244.24,37.0,4.0,2024-12-06 14:41:00,lunch,False,96.33,Android
101721,Udupi Palace,Bangalore,South Indian,140.33,38.0,4.1,2024-11-15 14:25:00,lunch,False,,iOS
100641,Saffron,Bangalore,North Indian,665.14,60.0,,2024-12-01 23:41:00,dinner,False,101.3,iOS
100450,Nandhini,Bangalore,South Indian,236.71,15.0,3.9,2024-12-20 19:13:00,dinner,True,,iOS
101974,Wat-A-Burger,Delhi,Burger,419.48,45.0,4.8,2024-12-22 21:10:00,dinner,False,72.28,Web
100016,MTR,Bangalore,South Indian,266.54,41.0,4.7,2024-11-16 13:03:00,lunch,True,,iOS
101503,Hard Rock Cafe,Bangalore,Continental,320.45,40.0,3.9,2024-11-02 13:17:00,lunch,True,,Android
101813,Dhaba Express,Mumbai,North Indian,222.64,63.0,4.0,2024-10-03 19:22:00,dinner,False,91.74,Android
100673,Burgerama,Bangalore,Burger,681.7,51.0,4.0,2024-11-13 19:46:00,dinner,False,59.14,Android
101382,MTR,Delhi,South Indian,750.8,52.0,3.0,2024-12-15 15:23:00,snacks,False,97.65,Android
101625,Punjab Grill,Bangalore,North Indian,220.72,64.0,,2024-11-01 10:05:00,breakfast,True,41.47,Android
101494,Salad Days,Bangalore,Healthy,630.68,20.0,4.6,2024-10-02 14:54:00,lunch,True,,iOS
100547,Empire Restaurant,Bangalore,Biryani,900.0,23.0,4.3,2024-11-20 08:33:00,breakfast,True,,iOS
101181,Behrouz Biryani,Jaipur,Biryani,262.59,35.0,4.6,2024-10-08 13:22:00,lunch,False,103.68,Android
100862,Dhaba Express,Delhi,North Indian,177.73,34.0,4.0,2024-11-11 20:49:00,dinner,False,67.52,Web
100355,Sweet Truth,Bangalore,Desserts,184.08,,4.4,2024-11-12 17:54:00,snacks,False,89.77,Web
101404,Barbeque Nation,Chennai,North Indian,298.91,29.0,3.3,2024-12-28 13:40:00,lunch,True,89.59,Android
100208,Freshmenu,Chennai,Healthy,707.91,53.0,4.3,2024-12-26 15:41:00,snacks,False,104.5,Android
100607,Paradise Biryani,Mumbai,Biryani,225.92,54.0,3.8,2024-12-22 20:31:00,dinner,True,74.47,Android
100758,Freshmenu,Hyderabad,Healthy,489.55,45.0,5.0,2024-12-25 22:01:00,dinner,True,,iOS
101447,The Roll Story,Chennai,Rolls & Wraps,500.15,27.0,4.2,2024-10-18 12:24:00,lunch,False,,iOS
100417,MTR,Mumbai,South Indian,830.72,22.0,6.1,2024-12-24 14:38:00,lunch,False,43.03,Android
101671,Punjab Grill,Delhi,North Indian,250.29,44.0,4.2,2024-11-11 21:49:00,dinner,False,72.17,iOS
101085,Burger King,Jaipur,Burger,296.47,40.0,,2024-11-28 14:58:00,lunch,False,27.25,iOS
101195,Saravana Bhavan,Bangalore,South Indian,268.26,60.0,4.6,2024-11-16 13:13:00,lunch,False,,iOS
100719,The Roll Story,Bangalore,Rolls & Wraps,900.0,29.0,4.8,2024-12-20 13:38:00,lunch,True,,Android
100443,Baskin Robbins,Mumbai,Desserts,210.47,24.0,,2024-12-19 14:42:00,lunch,True,67.42,iOS
101818,Roll House,Pune,Rolls & Wraps,349.07,54.0,5.0,2024-12-23 18:20:00,snacks,True,75.82,Web
101426,Joey's Pizza,Jaipur,Pizza,154.79,,4.6,2024-11-25 16:17:00,snacks,True,42.16,Android
100537,Naturals Ice Cream,Kolkata,Desserts,260.07,42.0,4.3,2024-11-18 14:26:00,lunch,True,113.3,iOS
100349,Dominos,Mumbai,Pizza,394.9,46.0,4.1,2024-11-23 23:45:00,dinner,True,57.06,iOS
100087,Behrouz Biryani,Chennai,Biryani,529.14,40.0,4.4,2024-12-29 13:24:00,lunch,True,38.5,iOS
100404,Dhaba Express,Pune,North Indian,194.12,43.0,4.9,2024-12-23 12:02:00,lunch,False,80.98,Web
100363,Barbeque Nation,Delhi,North Indian,242.26,45.0,3.0,2024-11-25 22:24:00,dinner,False,,Android
100027,Theobroma,Bangalore,Desserts,696.47,45.0,4.7,2024-11-09 14:41:00,lunch,False,75.88,Web
101135,Punjab Grill,Chennai,North Indian,235.98,50.0,3.7,2024-11-03 23:07:00,dinner,False,102.9,Android
101196,Chinese Box,Kolkata,Chinese,900.0,73.0,4.1,2024-10-01 19:55:00,dinner,True,,iOS
100178,The Burger Club,Delhi,Burger,402.36,56.0,4.9,2024-10-11 19:17:00,dinner,False,,Android
101971,Trishna,Bangalore,Seafood,266.11,35.0,4.0,2024-11-11 23:57:00,dinner,False,86.11,Web
100900,Empire Restaurant,Bangalore,Biryani,358.71,44.0,,2024-12-01 20:22:00,dinner,False,101.25,Android
100639,Bay Leaf,Mumbai,Seafood,280.2,45.0,3.5,2024-10-30 23:25:00,dinner,False,109.17,Android
100695,Oh Calcutta,Bangalore,Seafood,510.05,49.0,3.7,2024-11-08 13:18:00,lunch,True,29.94,iOS
100253,McDonald's,Kolkata,Burger,301.8,62.0,,2024-11-29 13:22:00,lunch,False,,Android
100415,Mainland China,Hyderabad,Chinese,586.52,,4.2,2024-10-07 14:49:00,lunch,False,49.15,Android
100559,Dum Pukht,Pune,Biryani,229.77,38.0,3.2,2024-11-02 20:03:00,,True,105.54,iOS
100554,Blue Tokai,Hyderabad,Beverages,809.79,52.0,,2024-12-29 21:28:00,dinner,True,56.89,Android
100194,Dominos,Hyderabad,Pizza,420.19,42.0,,2024-11-28 20:27:00,dinner,True,,Web
101331,Pizza Hut,Hyderabad,Pizza,562.65,15.0,4.1,2024-12-01 13:10:00,lunch,True,40.12,Android
100722,Baskin Robbins,Bangalore,Desserts,352.95,42.0,4.0,2024-10-24 08:00:00,breakfast,False,79.28,Android
101051,Punjab Grill,Kolkata,North Indian,270.04,35.0,4.7,2024-10-06 13:59:00,lunch,False,,Web
100446,Punjab Grill,Jaipur,North Indian,449.94,37.0,4.9,2024-11-06 23:51:00,dinner,False,112.82,iOS
101548,Chinese Box,Hyderabad,Chinese,294.91,23.0,3.3,2024-10-02 10:45:00,breakfast,False,43.14,Android
100952,Burgerama,Chennai,Burger,563.07,58.0,5.0,2024-10-25 09:59:00,breakfast,False,,Android
101556,Oven Story,Mumbai,Pizza,222.96,42.0,3.5,2024-11-06 19:13:00,dinner,False,19.01,Android
101485,Dominos,Mumbai,Pizza,366.17,51.0,3.1,2024-12-09 20:34:00,dinner,False,,Android
100452,Bay Leaf,Hyderabad,Seafood,416.91,24.0,3.5,2024-11-28 15:03:00,snacks,False,112.09,Web
101420,Bawarchi,Ahmedabad,Biryani,712.72,51.0,4.2,2024-12-17 14:08:00,lunch,False,,iOS
100465,La Pino'z,Jaipur,Pizza,900.0,46.0,3.6,2024-10-29 20:42:00,dinner,False,109.26,iOS
100705,Sweet Truth,Bangalore,Desserts,775.85,36.0,4.4,2024-11-09 13:57:00,lunch,True,,Android
100459,The Wok,Bangalore,Chinese,523.15,55.0,3.2,2024-11-26 13:10:00,lunch,False,83.62,Android
101574,Social,Kolkata,Continental,290.88,34.0,5.0,2024-10-18 18:23:00,snacks,False,46.22,iOS
101088,Dum Pukht,Bangalore,Biryani,526.68,57.0,4.8,2024-10-15 07:44:00,breakfast,False,34.17,iOS
100841,Nandhini,Bangalore,South Indian,353.24,52.0,4.8,2024-12-23 19:57:00,dinner,False,,Web
100766,Coastal Kitchen,Hyderabad,Seafood,313.29,43.0,4.2,2024-12-02 21:35:00,dinner,True,107.84,Web
100370,Naturals Ice Cream,Bangalore,Desserts,248.93,45.0,4.5,2024-10-25 13:14:00,lunch,False,,iOS
100485,Chinese Box,Hyderabad,Chinese,565.79,44.0,,2024-11-17 12:58:00,lunch,False,26.34,Android
101854,Chai Point,Kolkata,Beverages,286.29,,2.8,2024-12-18 21:10:00,dinner,False,,Android
101206,Kathi Roll Corner,Pune,Rolls & Wraps,235.61,19.0,2.9,2024-11-24 12:21:00,lunch,False,,Android
100308,Oven Story,Mumbai,Pizza,384.4,51.0,3.5,2024-12-09 17:23:00,snacks,False,,Android
100286,Saffron,Bangalore,North Indian,304.9,35.0,3.8,2024-12-11 16:19:00,snacks,True,75.0,iOS
101939,Bawarchi,Delhi,Biryani,386.22,52.0,3.8,2024-12-18 13:59:00,lunch,False,,Android
101083,Dhaba Express,Delhi,North Indian,306.59,50.0,,2024-12-24 22:02:00,dinner,True,,Android
100842,Baskin Robbins,Chennai,Desserts,149.84,32.0,3.7,2024-11-09 23:04:00,dinner,False,50.89,Android
100718,The Fish Shack,Jaipur,Seafood,356.95,51.0,3.5,2024-12-29 19:36:00,dinner,False,80.38,Android
101400,Oven Story,Chennai,Pizza,199.01,51.0,3.0,2024-12-26 21:30:00,dinner,False,32.89,Android
101698,Burgerama,Bangalore,Burger,900.0,30.0,3.4,2024-11-30 13:07:00,lunch,False,23.47,iOS
101595,Mainland China,Chennai,Chinese,675.34,37.0,4.1,2024-12-25 13:09:00,lunch,False,74.29,Android
101675,Joey's Pizza,Pune,Pizza,211.89,35.0,3.8,2024-10-14 21:45:00,dinner,False,,Android
100688,Murugan Idli Shop,Mumbai,South Indian,337.32,38.0,3.8,2024-10-29 08:59:00,breakfast,True,,Android
101216,Bawarchi,Mumbai,Biryani,306.84,54.0,4.7,2024-11-29 15:41:00,snacks,True,,iOS
100682,Kathi Roll Corner,Mumbai,Rolls & Wraps,248.18,45.0,4.2,2024-10-24 14:36:00,lunch,True,69.7,Android
101612,Empire Restaurant,Chennai,Biryani,455.37,38.0,4.2,2024-12-22 20:32:00,dinner,True,,Android
100661,Wok To Walk,Mumbai,Chinese,445.61,61.0,3.3,2024-12-06 18:46:00,snacks,False,104.92,iOS
101276,Roll House,Bangalore,Rolls & Wraps,341.93,18.0,5.0,2024-10-26 13:14:00,lunch,False,,Web
100098,Pizza Hut,Delhi,Pizza,169.54,35.0,3.3,2024-12-03 10:58:00,breakfast,True,41.52,Web
101260,Green Bowl,Hyderabad,Healthy,197.49,48.0,4.1,2024-12-26 21:12:00,dinner,False,,Android
101026,Udupi Palace,Delhi,South Indian,425.84,37.0,3.8,2024-12-22 18:00:00,snacks,False,14.4,Android
101224,Behrouz Biryani,Jaipur,Biryani,233.83,33.0,4.3,2024-12-15 12:52:00,lunch,True,,Android
100140,Green Bowl,Surat,Healthy,325.66,49.0,3.4,2024-12-18 15:19:00,snacks,True,38.07,iOS
101644,China Town,Hyderabad,Chinese,216.87,43.0,4.7,2024-11-17 13:32:00,lunch,False,,Android
100977,Frankie Express,Hyderabad,Rolls & Wraps,333.19,32.0,3.4,2024-10-15 14:35:00,lunch,True,,iOS
101980,Nandhini,Kolkata,South Indian,690.38,76.0,4.2,2024-11-21 16:56:00,snacks,False,,iOS
101376,Theobroma,Kolkata,Desserts,80.0,54.0,5.0,2024-11-11 21:42:00,dinner,False,73.26,Android
101159,The Roll Story,Kolkata,Rolls & Wraps,256.51,64.0,3.9,2024-12-19 16:21:00,snacks,True,,Android
100971,Udupi Palace,Chennai,South Indian,545.92,,3.7,2024-10-13 18:12:00,snacks,False,,Android
101200,MTR,Bangalore,South Indian,369.05,55.0,3.7,2024-12-26 14:56:00,lunch,False,,Web
100790,The Beer Cafe,Jaipur,Continental,803.16,29.0,2.8,2024-12-21 14:34:00,lunch,True,93.19,iOS
100129,Eatfit,Bangalore,Healthy,253.58,23.0,3.3,2024-10-10 13:45:00,lunch,False,88.64,Android
101075,La Pino'z,Surat,Pizza,437.96,52.0,4.0,2024-11-24 22:40:00,dinner,False,,Android
100689,Mainland China,Pune,Chinese,465.93,,4.1,2024-11-26 17:56:00,snacks,True,,iOS
101667,Roll House,Mumbai,Rolls & Wraps,283.61,38.0,4.7,2024-11-18 20:37:00,dinner,True,22.2,iOS
101381,Nandhini,Bangalore,South Indian,311.83,32.0,3.9,2024-11-07 12:47:00,lunch,False,,Android
100523,Moti Mahal,Jaipur,North Indian,505.04,37.0,,2024-11-19 23:03:00,dinner,False,92.49,iOS
100265,Joey's Pizza,Kolkata,Pizza,726.0,,,2024-11-20 22:11:00,dinner,True,106.1,iOS
101169,Naturals Ice Cream,Bangalore,Desserts,557.84,37.0,3.5,2024-10-13 13:16:00,lunch,False,14.58,Android
101348,Barbeque Nation,Mumbai,North Indian,204.48,35.0,3.4,2024-10-25 12:44:00,lunch,False,,Android
101617,La Pino'z,Lucknow,Pizza,246.03,43.0,3.1,2024-12-22 20:40:00,,False,,Android
100664,The Burger Club,Mumbai,Burger,454.29,44.0,4.5,2024-12-23 21:42:00,dinner,False,86.6,iOS
100632,Wat-A-Burger,Kolkata,Burger,345.56,54.0,5.1,2024-11-11 14:49:00,lunch,False,57.52,Android
100499,The Table,Surat,Continental,216.05,49.0,2.8,2024-12-21 14:13:00,lunch,False,,Android
101910,Barbeque Nation,Bangalore,North Indian,478.55,65.0,4.1,2024-10-31 13:35:00,lunch,False,35.62,Android
101347,Barbeque Nation,Mumbai,North Indian,210.9,34.0,3.8,2024-11-19 10:58:00,breakfast,False,,Android
101687,Chaayos,Ahmedabad,Beverages,408.45,44.0,3.1,2024-10-14 16:14:00,snacks,False,,iOS
100934,Mainland China,Delhi,Chinese,660.63,29.0,4.6,2024-12-20 12:20:00,lunch,True,,Android
100433,Smoke House Deli,Hyderabad,Continental,472.23,40.0,5.0,2024-12-21 16:18:00,snacks,True,,Web
101624,Eatfit,Jaipur,Healthy,468.89,43.0,3.1,2024-12-23 23:53:00,dinner,False,83.61,iOS
100821,Tea Trails,Pune,Beverages,273.44,,3.6,2024-12-02 14:41:00,lunch,False,,Android
100069,Behrouz Biryani,Bangalore,Biryani,305.07,15.0,3.9,2024-12-26 22:16:00,dinner,True,76.62,Android
100956,Wat-A-Burger,Delhi,Burger,480.31,47.0,4.6,2024-11-29 22:48:00,dinner,True,116.24,Android
101751,Freshmenu,Hyderabad,Healthy,280.94,,3.7,2024-12-04 13:04:00,lunch,False,106.29,Android
101386,Freshmenu,Mumbai,Healthy,455.55,,3.7,2024-10-02 16:53:00,snacks,True,,Android
101803,Frankie Express,Mumbai,Rolls & Wraps,194.67,15.0,3.6,2024-12-24 14:02:00,lunch,False,,Web
100574,Chinese Box,Hyderabad,Chinese,221.54,31.0,3.7,2024-10-11 20:47:00,dinner,True,42.79,Web
100335,Behrouz Biryani,Bangalore,Biryani,420.4,,3.9,2024-12-02 12:35:00,lunch,True,17.32,Android
100339,Empire Restaurant,Delhi,Biryani,200.43,47.0,3.3,2024-12-23 14:30:00,,False,116.32,Android
100869,Saffron,Kolkata,North Indian,272.65,39.0,3.5,2024-10-15 18:48:00,,False,92.57,iOS
100665,Dominos,Bangalore,Pizza,260.02,44.0,4.7,2024-12-24 21:55:00,dinner,False,,Web
100384,Nandhini,Kolkata,South Indian,373.03,34.0,,2024-12-05 15:41:00,snacks,False,28.35,Android
101105,Moti Mahal,Lucknow,North Indian,287.8,24.0,3.3,2024-12-24 12:26:00,lunch,True,62.59,Android
100056,McDonald's,Ahmedabad,Burger,160.38,51.0,3.4,2024-12-01 09:24:00,breakfast,True,,Android
101250,Dominos,Hyderabad,Pizza,900.0,47.0,2.8,2024-10-26 18:19:00,snacks,False,,iOS
100796,Oven Story,Kolkata,Pizza,336.34,48.0,4.8,2024-12-04 13:39:00,lunch,False,44.5,Android
100717,Burgerama,Kolkata,Burger,661.98,44.0,3.4,2024-12-28 18:13:00,snacks,False,115.25,Android
101560,The Wok,Ahmedabad,Chinese,373.87,55.0,,2024-11-10 15:48:00,snacks,True,93.36,iOS
100740,Dum Pukht,Mumbai,Biryani,282.32,38.0,3.5,2024-12-04 17:46:00,snacks,False,,Web
101710,Trishna,Chennai,Seafood,430.74,29.0,3.8,2024-11-05 23:33:00,dinner,False,,iOS
100171,Burger King,Chennai,Burger,370.44,38.0,3.7,2024-10-31 12:44:00,lunch,False,42.07,Android
100174,Freshmenu,Mumbai,Healthy,472.47,15.0,3.1,2024-12-02 16:53:00,snacks,False,70.78,iOS
100979,Wat-A-Burger,Delhi,Burger,235.69,31.0,4.1,2024-11-18 09:01:00,breakfast,True,,iOS
100327,The Roll Story,Hyderabad,Rolls & Wraps,258.4,46.0,4.3,2024-12-02 07:47:00,breakfast,False,,Web
100504,The Fish Shack,Pune,Seafood,325.95,54.0,4.5,2024-10-14 07:38:00,breakfast,False,71.54,Android
101023,McDonald's,Ahmedabad,Burger,440.24,54.0,4.3,2024-11-22 19:52:00,dinner,True,60.53,Web
100410,China Town,Bangalore,Chinese,709.37,47.0,3.8,2024-10-22 18:16:00,snacks,False,,Web
101204,Raw Pressery Kitchen,Mumbai,Healthy,113.19,41.0,4.6,2024-11-23 22:12:00,dinner,False,70.81,Android
100298,Empire Restaurant,Mumbai,Biryani,829.21,36.0,4.7,2024-10-10 12:46:00,lunch,False,,Android
100904,MTR,Hyderabad,South Indian,375.56,31.0,3.1,2024-11-17 12:22:00,lunch,False,,iOS
100849,Pizza Hut,Delhi,Pizza,489.45,27.0,3.6,2024-12-20 22:05:00,dinner,True,,iOS
101332,La Folie,Chennai,Desserts,493.82,40.0,4.8,2024-11-30 13:52:00,lunch,False,83.23,Web
100948,China Town,Ahmedabad,Chinese,166.41,32.0,3.5,2024-10-16 20:42:00,dinner,False,52.51,Android
101628,Salad Days,Hyderabad,Healthy,165.29,45.0,4.0,2024-10-24 12:58:00,lunch,False,,Android
101984,Saffron,Delhi,North Indian,556.79,45.0,3.7,2024-12-24 08:19:00,breakfast,False,84.13,Android
100672,Nandhini,Kolkata,South Indian,621.43,48.0,4.0,2024-11-02 20:09:00,dinner,True,,iOS
100649,MTR,Pune,South Indian,178.35,49.0,3.9,2024-12-13 21:05:00,dinner,True,97.25,iOS
100753,Punjab Grill,Hyderabad,North Indian,372.97,43.0,4.3,2024-11-24 23:22:00,dinner,False,,Android
101867,Udupi Palace,Bangalore,South Indian,238.27,56.0,4.1,2024-10-18 21:30:00,dinner,False,113.69,Android
101567,Oven Story,Chennai,Pizza,194.86,40.0,3.2,2024-12-17 21:18:00,dinner,False,,Web
100305,Blue Tokai,Chennai,Beverages,231.63,27.0,4.4,2024-12-24 19:13:00,dinner,False,50.86,Android
100735,Chaayos,Mumbai,Beverages,158.27,27.0,3.8,2024-11-19 14:45:00,lunch,False,88.13,Android
100801,Kathi Roll Corner,Chennai,Rolls & Wraps,365.52,55.0,4.6,2024-10-20 13:42:00,lunch,True,81.69,Android
100532,Frankie Express,Kochi,Rolls & Wraps,366.7,38.0,3.8,2024-11-22 14:18:00,lunch,False,44.06,Web
100408,Punjab Grill,Bangalore,North Indian,300.3,48.0,3.2,2024-11-27 12:21:00,lunch,False,115.45,Android
100200,Saravana Bhavan,Pune,South Indian,189.6,,4.4,2024-11-05 17:05:00,snacks,False,106.35,Android
100474,La Folie,Kolkata,Desserts,523.76,31.0,,2024-11-16 14:29:00,lunch,False,,Web
101684,Saffron,Pune,North Indian,228.06,30.0,4.0,2024-11-04 12:46:00,lunch,True,,Android
101730,Oven Story,Hyderabad,Pizza,735.81,48.0,4.0,2024-11-08 20:39:00,dinner,False,,iOS
101559,Dum Pukht,Kolkata,Biryani,900.0,29.0,3.3,2024-12-12 14:03:00,lunch,True,81.44,iOS
101281,Mainland China,Hyderabad,Chinese,342.37,51.0,3.6,2024-11-25 23:12:00,dinner,True,92.47,iOS
100217,Wraps N Rolls,Mumbai,Rolls & Wraps,89.87,32.0,4.7,2024-11-10 08:34:00,breakfast,False,,Android
100254,Frankie Express,Mumbai,Rolls & Wraps,172.18,26.0,4.3,2024-10-27 18:54:00,snacks,False,99.96,Android
100153,The Burger Club,Bangalore,Burger,163.49,34.0,3.2,2024-12-22 21:50:00,dinner,False,92.66,Android
101295,Coastal Kitchen,Pune,Seafood,158.14,22.0,5.0,2024-10-18 22:29:00,dinner,True,,Android
100947,Mainland China,Bangalore,Chinese,133.13,54.0,5.0,2024-10-09 15:50:00,snacks,False,119.3,Android
101833,Wraps N Rolls,Hyderabad,Rolls & Wraps,161.56,45.0,3.9,2024-11-16 19:44:00,dinner,False,,Android
101275,Frankie Express,Delhi,Rolls & Wraps,118.34,,3.5,2024-10-14 18:11:00,snacks,True,102.18,Android
101465,Bawarchi,Kochi,Biryani,900.0,53.0,3.0,2024-10-20 14:03:00,lunch,False,48.88,Android
101337,Chaayos,Bangalore,Beverages,711.79,42.0,5.0,2024-11-30 12:00:00,lunch,False,81.05,Android
100738,Mainland China,Pune,Chinese,234.79,38.0,3.7,2024-11-08 12:49:00,lunch,False,,Android
101641,Barbeque Nation,Hyderabad,North Indian,168.69,63.0,4.3,2024-12-14 16:27:00,snacks,False,,Android
101258,Saffron,Delhi,North Indian,312.06,24.0,3.9,2024-12-09 16:07:00,snacks,False,,Android
100531,Burger King,Pune,Burger,195.2,,4.6,2024-10-25 13:11:00,lunch,True,,iOS
101160,Punjab Grill,Bangalore,North Indian,341.72,43.0,3.9,2024-12-09 14:41:00,lunch,False,93.28,iOS
101272,Empire Restaurant,Kolkata,Biryani,729.14,36.0,4.1,2024-12-20 13:04:00,lunch,False,,Web
100241,Wraps N Rolls,Jaipur,Rolls & Wraps,144.68,47.0,4.2,2024-11-08 23:31:00,dinner,False,35.66,Web
101424,Paradise Biryani,Bangalore,Biryani,169.75,41.0,4.0,2024-10-10 14:36:00,lunch,True,,Android
101017,Naturals Ice Cream,Bangalore,Desserts,414.75,32.0,3.9,2024-12-22 07:16:00,breakfast,False,,Android
100188,La Folie,Hyderabad,Desserts,672.16,42.0,3.2,2024-11-04 18:17:00,snacks,False,,Android
100247,Dum Pukht,Delhi,Biryani,422.25,47.0,4.5,2024-12-29 13:06:00,lunch,False,,Android
100926,Chaayos,Bangalore,Beverages,338.53,23.0,4.3,2024-12-25 13:58:00,lunch,True,77.2,Android
101414,Murugan Idli Shop,Bangalore,South Indian,484.82,58.0,4.1,2024-12-11 09:32:00,breakfast,True,15.48,iOS
101065,McDonald's,Delhi,Burger,823.84,40.0,3.5,2024-12-24 23:42:00,dinner,False,24.88,Android
100922,Wat-A-Burger,Delhi,Burger,900.0,56.0,4.7,2024-12-12 22:18:00,dinner,False,60.41,Android
100693,Dum Pukht,Delhi,Biryani,253.3,33.0,3.5,2024-11-20 14:48:00,lunch,False,,iOS
100303,The Wok,Hyderabad,Chinese,337.03,38.0,3.9,2024-10-13 20:03:00,dinner,False,,Android
100284,Dum Pukht,Bangalore,Biryani,365.68,36.0,4.6,2024-10-13 09:10:00,breakfast,False,118.25,iOS
100919,Udupi Palace,Pune,South Indian,603.87,55.0,5.0,2024-12-15 21:30:00,dinner,False,,iOS
100506,Behrouz Biryani,Bangalore,Biryani,491.56,45.0,4.0,2024-10-16 13:34:00,lunch,False,27.17,iOS
101965,Paradise Biryani,Hyderabad,Biryani,527.55,44.0,3.1,2024-12-22 16:53:00,snacks,True,,iOS
100322,Burgerama,Chennai,Burger,340.5,20.0,2.9,2024-12-08 22:41:00,dinner,False,,Android
101924,Punjab Grill,Mumbai,North Indian,273.18,26.0,4.3,2024-10-02 17:37:00,snacks,False,10.25,Android
101280,The Roll Story,Delhi,Rolls & Wraps,484.74,49.0,4.6,2024-10-09 12:19:00,lunch,False,,iOS
100870,MTR,Jaipur,South Indian,306.94,32.0,4.0,2024-11-13 23:57:00,dinner,False,,Web
